FAAM-ID,Title,Permalink,"Holding Institution","Score format","Score complexity","GitHub Image URL"
ORP-20143988p82,"Près du Berceau",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p82/images
ORP-20143988p83,"Le Chemineau",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p83/images
ORP-20143988p84,Musette,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p84/images
ORP-20143988p85,Ramuntcho,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p85/images
ORP-20143988p86,"Namouna. Valse Lente",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p86/images
ORP-20143988p87,"La Habanera. Prélude du Deuxième Acte",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p87/images
ORP-20143988p88,"Snegourotchka (Fleur de Neige). Troisième Chanson de Lel",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p88/images
ORP-20143988p89,"Boris Godounow. Les Cloches de Moscou",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p89/images
ORP-20143988p90,"Pavane des Fées",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p90/images
ORP-20143988p91,"Rondel Galant",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p91/images
ORP-20143988p92,"Sanga. La Chanson du Grain",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p92/images
KCA-030902683744,[Convoluut],https://anet.be/record/opacdkvc/c:lvd:13130665/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902683744/
KCA-030902751301,"Sonates : pour violon et piano, op. 5",https://anet.be/record/opacdkvc/c:lvd:6772264/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCA-030902751301/
KCA-030902751319,"Sonates : pour violon et piano, op. 5",https://anet.be/record/opacdkvc/c:lvd:6772264/N,"Heritage Library Royal Conservatoire Antwerp",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCA-030902751319/
KCA-030904920292,"Sonates : pour violon et piano, op. 5",https://anet.be/record/opacdkvc/c:lvd:6772264/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904920292/
KCA-030904920300,"Sonates : pour violon et piano, op. 5",https://anet.be/record/opacdkvc/c:lvd:6772264/N,"Heritage Library Royal Conservatoire Antwerp",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904920300/
KCA-030901199361,"6 suites : pour violoncelle seul",https://anet.be/record/opacdkvc/c:lvd:6739633/N,"Heritage Library Royal Conservatoire Antwerp",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901199361/images/
KCA-030904673867,"Sonata n. 23 in Mi : per pianoforte",https://anet.be/record/opacdkvc/c:lvd:15353816/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCA-030904673867/
KCA-030903514815,"Pièces pour le Clavecin par Domenico Scarlatti","not available","Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCA-030903514815/
KCA-030903514823,"Pièces pour le Clavecin par Domenico Scarlatti","not available","Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCA-030903514823/
KCA-030902480737,"Sonate en ré majeur nr 4 : pour violon et piano",https://anet.be/record/opacdkvc/c:lvd:6807687/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCA-030902480737/
KCA-030902480745,"Sonate en ré majeur nr 4 : pour violon et piano",https://anet.be/record/opacdkvc/c:lvd:6807687/N,"Heritage Library Royal Conservatoire Antwerp",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902480745/
KCA-030903597976,"29 sonatas",https://anet.be/record/opacdkvc/c:lvd:14416189/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030903597976/
ORP-20137318,"Vollständige theoretisch-practische Pianoforte-Schule op. 500. Von dem ersten Anfange bis zur höchsten Ausbildung fortschreitend",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=1414,"Orpheus Institute","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/ORP-20137318/images/
DPF-202502001,"Missa in honorem S. Joseph. Ad tres voces aequales a cappella. Opus 42","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502001/
DPF-202502002,"Tota Pulchra Es. 3 voces aequalium, organo ad libitum","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502002/
DPF-202502003,"Missa in honorem ""Reginae Pacis"". Ad duas voces aequales comitante organo","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502003/
DPF-202502004,"Missa in honorem Sanctae Lutgardis","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502004/
DPF-202502005,"Missa in honorem Christi Regis","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502005/
DPF-202502006,"Missa ad tres voces aequales comitante organo","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502006/
DPF-202502007,"Missa in honorem Sancti Francisci. Ad duas voces aequales comitante organo","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502007/
DPF-202502008,"Missa assumptionis B.V.M. Ad duas voces aequales comitante organo. Opus 107","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502008/
DPF-202502009,"Missa Jesu Bone Pastor. Ad duas voces aequales organo comitante","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502009/
DPF-202502010,"Missa in honorem S. Elisabeth. Ad duas voces aequales comitante organo","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502010/
DPF-202502011,"Quatuor motetta ad laudes Vesperatinas. Duabis vocius comitante organo","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502011/
DPF-202502012,"Missa Gregoriana. Ad duas voces aequales comitante organo","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502012/
DPF-202502013,"Missa in honorem S. Johannis Berchmans. A cappella ad 3 voces pueriles aut etiam viriles","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502013/
DPF-202502014,"Missa in honorem Beatae Mariae Virginis. Ad duas voces aequales comitante organo","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502014/
DPF-202502015,"Duo motetta (Tota pulchra es - Regina coeli). Ad tres voces aequales comitante organo","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502015/
DPF-202502016,"Ave verum. Ad duas voces aequales comitante organo","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502016/
DPF-202502017,"In honorem Coredemptricis Generis Humani. 1. Magnificat (ad 2 voc. aeq. et org.). 2. Stabat Mater (ad 3 voc. aeq. et org.). Op. 113 & 114","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502017/
DPF-202502018,"Pie Pellicane. Tota pulcra. Laudate pueri. Ad duas voces aequales comitante organo. Op. 135-136","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502018/
DPF-202502019,"Tria motetta 1 vocis comitante organo","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502019/
DPF-202502020,"Duo motetta (Ave verum - Sub tuum). Ad tres voces aequales cum organo ad libitum","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502020/
DPF-202502021,"Tria motetta ad Benedictionem Sanctissimi Sacramenti. Ave verum. Ave Maria. Tantum ergo","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502021/
DPF-202502022,"Ave Maria. Ad duas voces aequales comitante organo","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502022/
DPF-202502023,"Luades ac gratiae. Motettum in hon. Smi Sacramenti, ad duas voces aequales comitante organo","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502023/
DPF-202502024,"6 Benedictus. 3 vocum aequalium","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502024/
DPF-202502025,"Hoe Gabriël Maria vond. Comment Gabriel trouva Marie","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502025/
DPF-202502026,"Antiphonae. In honorem Beatae Mariae Virginis. Op. 32","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502026/
DPF-202502027,"Organum liturgicum. Super themata gregoriana e nativitatis liturgia. Praeludia facilia (non requisito pedali)","not available","Donation Private Fonds","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502027/
DPF-202502028,"Tria Cantica Sacra. Comitante organo","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502028/
DPF-202502029,"Collectio facilium necnon ineditorum operum. Ad usum organi","not available","Donation Private Fonds","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502029/
DPF-202502030,"Missa Valentina. Ad tres voces inaequales comitante organo","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502030/
DPF-202502031,"Duo cantus mariani. Ad quatuor voces inaequales comitante organo","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502031/
DPF-202502032,"Immaculata conceptio est hodie","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502032/
DPF-202502033,"Electa mea. Responsorium ex officio Imm. Conc. B.M.V.","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502033/
DPF-202502034,"Sicut cedrus. Responsorium II Nocturni in officio B.M. Virginis.","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502034/
DPF-202502035,"Missa Paschalis","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502035/
DPF-202502036,"Memorare. 3 vocum aequalium, organo ad libitum","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502036/
DPF-202502037,"Audi Filia. Motet à 4 voix mixtes pour la fête d'une vierge.","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502037/
DPF-202502038,"Alleluia. Op. 23","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502038/
DPF-202502039,"Offerandezang der votieve huwelijksmis voor 3 gemengde stemmen en orgel. Offertoire de la messe votive de mariage pour 3 voix mixtes et orgue.","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502039/
DPF-202502040,"Supplément à la Musica sacra, 1887-88 N.1","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502040/
DPF-202502040,"Supplément à la Musica sacra, 1887-88 N.1","not available","Donation Private Fonds","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502040/
DPF-202502041,"O Beata Mater. pour Solo et 4 voix mixtes ou 4 voix égales.","not available","Donation Private Fonds","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/DPF-202502041/
